Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style","URL"
"https://www.passivecomponent.com/wp-content/uploads/datasheet/WTC_MLCC_General_Purpose.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/942/0603-%281608-Metric%29-0%2C90mm.jpg","1292-1501-2-ND,1292-1501-1-ND,1292-1501-6-ND","0603N220G500CT","Walsin Technology Corporation","Walsin Technology Corporation","CAP CER 22PF 50V C0G/NP0 0603","38.705","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/walsin-technology-corporation/0603N220G500CT/9354998"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220G50NTDTR-ND,4713-GMC10CG220G50NTDCT-ND,4713-GMC10CG220G50NTDDKR-ND","GMC10CG220G50NTD","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 2% 50V","9.770","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220G50NTD/24634115"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220G100NTTR-ND,4713-GMC10CG220G100NTCT-ND,4713-GMC10CG220G100NTDKR-ND","GMC10CG220G100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 2% 100V","3.990","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220G100NT/24634105"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220F50NTTR-ND,4713-GMC10CG220F50NTCT-ND,4713-GMC10CG220F50NTDKR-ND","GMC10CG220F50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 1% 50V","2.942","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220F50NT/24634089"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220F100NTTR-ND,4713-GMC10CG220F100NTCT-ND,4713-GMC10CG220F100NTDKR-ND","GMC10CG220F100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 1% 100V","2.030","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220F100NT/24634030"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG220G50NTTR-ND,4713-GMC10CG220G50NTCT-ND,4713-GMC10CG220G50NTDKR-ND","GMC10CG220G50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 22PF 2% 50V","4.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG220G50NT/24634049"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1885C2A300GA16-01A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5447/490-Ceramic-Capacitor-Tan-Field.jpg","490-GCM1885C2A300GA16DTR-ND,490-GCM1885C2A300GA16DCT-ND,490-GCM1885C2A300GA16DDKR-ND","GCM1885C2A300GA16D","Murata Electronics","Murata Electronics","CAP CER 30PF 100V C0G/NP0 0603","11.663","0.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GCM","Active","30 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/murata-electronics/GCM1885C2A300GA16D/17864322"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603GRNPO9BN220","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3925-2-ND,311-3925-1-ND,311-3925-6-ND","CC0603GRNPO9BN220","YAGEO","YAGEO","CAP CER 22PF 50V C0G/NPO 0603","42.649","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO9BN220/5883550"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603GRNPO9BN270","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3929-2-ND,311-3929-1-ND,311-3929-6-ND","CC0603GRNPO9BN270","YAGEO","YAGEO","CAP CER 27PF 50V C0G/NPO 0603","14.873","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","27 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO9BN270/5883554"
"https://yageogroup.com/content/Resource%20Library/Datasheet/UPY-NP0X7R_MV_100-TO-630V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3909-2-ND,311-3909-1-ND,311-3909-6-ND","CC0603GRNPO0BN220","YAGEO","YAGEO","CAP CER 22PF 100V C0G/NPO 0603","16.000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO0BN220/5883525"
"https://yageogroup.com/content/Resource%20Library/Datasheet/UPY-NP0X7R_MV_100-TO-630V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3910-2-ND,311-3910-1-ND,311-3910-6-ND","CC0603GRNPO0BN270","YAGEO","YAGEO","CAP CER 27PF 100V C0G/NPO 0603","6.163","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","27 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO0BN270/5883527"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603GPNPO9BN220","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","13-CC0603GPNPO9BN220TR-ND,13-CC0603GPNPO9BN220CT-ND,13-CC0603GPNPO9BN220DKR-ND","CC0603GPNPO9BN220","YAGEO","YAGEO","CAP CER 22PF 50V C0G/NPO 0603","26.800","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GPNPO9BN220/11490164"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG270F50NTTR-ND,4713-GMC10CG270F50NTCT-ND,4713-GMC10CG270F50NTDKR-ND","GMC10CG270F50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 27PF 1% 50V","3.390","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","27 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG270F50NT/24634084"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603GRNPO9BN240","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3928-2-ND,311-3928-1-ND,311-3928-6-ND","CC0603GRNPO9BN240","YAGEO","YAGEO","CAP CER 24PF 50V C0G/NPO 0603","623","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","24 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO9BN240/5883553"
"https://datasheets.kyocera-avx.com/C0GNP0-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15ACG1H220GTTR-ND,478-KGM15ACG1H220GTCT-ND,478-KGM15ACG1H220GTDKR-ND","KGM15ACG1H220GT","KYOCERA AVX","KYOCERA AVX","CAP CER 22PF 50V C0G/NP0 0603","214.844","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - C0G","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/kyocera-avx/KGM15ACG1H220GT/1599718"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220GXQPW1BCTR-ND,720-VJ0603A220GXQPW1BCCT-ND,720-VJ0603A220GXQPW1BCDKR-ND","VJ0603A220GXQPW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 10V C0G/NP0 0603","44.038","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±2%","10V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220GXQPW1BC/8303543"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220GXACW1BCTR-ND,720-VJ0603A220GXACW1BCCT-ND,720-VJ0603A220GXACW1BCDKR-ND","VJ0603A220GXACW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 50V C0G/NP0 0603","7.652","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220GXACW1BC/8303532"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220GXAPW1BCTR-ND,720-VJ0603A220GXAPW1BCCT-ND,720-VJ0603A220GXAPW1BCDKR-ND","VJ0603A220GXAPW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 50V C0G/NP0 0603","13.194","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220GXAPW1BC/8303533"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220GXXPW1BCTR-ND,720-VJ0603A220GXXPW1BCCT-ND,720-VJ0603A220GXXPW1BCDKR-ND","VJ0603A220GXXPW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 25V C0G/NP0 0603","15.000","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±2%","25V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220GXXPW1BC/8303545"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG270F100NTTR-ND,4713-GMC10CG270F100NTCT-ND,4713-GMC10CG270F100NTDKR-ND","GMC10CG270F100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 27PF 1% 100V","2.950","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","27 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG270F100NT/24634067"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1885C2A220FA16-01.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5447/490-Ceramic-Capacitor-Tan-Field.jpg","490-16413-2-ND,490-16413-1-ND,490-16413-6-ND","GCM1885C2A220FA16D","Murata Electronics","Murata Electronics","CAP CER 22PF 100V C0G/NP0 0603","75.155","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GCM","Active","22 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/murata-electronics/GCM1885C2A220FA16D/7363157"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1885C2A270FA16-01.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5447/490-Ceramic-Capacitor-Tan-Field.jpg","490-16411-2-ND,490-16411-1-ND,490-16411-6-ND","GCM1885C2A270FA16D","Murata Electronics","Murata Electronics","CAP CER 27PF 100V C0G/NP0 0603","36.587","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GCM","Active","27 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/murata-electronics/GCM1885C2A270FA16D/7363155"
"https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1885C2A300FA16-01A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5447/490-Ceramic-Capacitor-Tan-Field.jpg","490-GCM1885C2A300FA16DTR-ND,490-GCM1885C2A300FA16DCT-ND,490-GCM1885C2A300FA16DDKR-ND","GCM1885C2A300FA16D","Murata Electronics","Murata Electronics","CAP CER 30PF 100V C0G/NP0 0603","4.338","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GCM","Active","30 pF","±1%","100V","C0G, NP0","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/murata-electronics/GCM1885C2A300FA16D/17845360"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603GRNPO9BN300","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3352-2-ND,311-3352-1-ND,311-3352-6-ND","CC0603GRNPO9BN300","YAGEO","YAGEO","CAP CER 30PF 50V C0G/NPO 0603","3.785","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","30 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603GRNPO9BN300/5883556"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG270G100NTTR-ND,4713-GMC10CG270G100NTCT-ND,4713-GMC10CG270G100NTDKR-ND","GMC10CG270G100NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 27PF 2% 100V","4.000","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","27 pF","±2%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG270G100NT/24634077"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG300G50NTTR-ND,4713-GMC10CG300G50NTCT-ND,4713-GMC10CG300G50NTDKR-ND","GMC10CG300G50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 30PF 2% 50V","4.000","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","30 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG300G50NT/24709920"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220FXXCW1BCTR-ND,720-VJ0603A220FXXCW1BCCT-ND,720-VJ0603A220FXXCW1BCDKR-ND","VJ0603A220FXXCW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 25V C0G/NP0 0603","0","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±1%","25V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220FXXCW1BC/8303528"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220FXQCW1BCTR-ND,720-VJ0603A220FXQCW1BCCT-ND,720-VJ0603A220FXQCW1BCDKR-ND","VJ0603A220FXQCW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 10V C0G/NP0 0603","0","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±1%","10V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220FXQCW1BC/8303526"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-VJ0603A220FXAPW1BCTR-ND,720-VJ0603A220FXAPW1BCCT-ND,720-VJ0603A220FXAPW1BCDKR-ND","VJ0603A220FXAPW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 50V C0G/NP0 0603","40.390","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220FXAPW1BC/8303519"
"https://www.yageo.com/en/Chart/Download/pdf/CC0603FRNPO9BN220","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/0603%289mmthickness%29.jpg","311-3350-2-ND,311-3350-1-ND,311-3350-6-ND","CC0603FRNPO9BN220","YAGEO","YAGEO","CAP CER 22PF 50V C0G/NPO 0603","27.212","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CC","Active","22 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/yageo/CC0603FRNPO9BN220/5883497"
"https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6770/VJ_W1BC_Series_0603-1608.jpg","720-1835-2-ND,720-1835-1-ND,720-1835-6-ND","VJ0603A220FXACW1BC","Vishay Vitramon","Vishay Vitramon","CAP CER 22PF 50V C0G/NP0 0603","22.754","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","VJ W1BC","Active","22 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-","https://www.digikey.be/en/products/detail/vishay-vitramon/VJ0603A220FXACW1BC/8303518"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG240G50NTTR-ND,4713-GMC10CG240G50NTCT-ND,4713-GMC10CG240G50NTDKR-ND","GMC10CG240G50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 24PF 2% 50V","3.991","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","24 pF","±2%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG240G50NT/24634022"
"https://calchip.com/wp-content/uploads/2026/04/GMC-Series-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5781/MFG_Cal-Chip-All-Capacitors.jpg","4713-GMC10CG300F50NTTR-ND,4713-GMC10CG300F50NTCT-ND,4713-GMC10CG300F50NTDKR-ND","GMC10CG300F50NT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","CAP0603 COG 30PF 1% 50V","3.640","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","GMC","Active","30 pF","±1%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/GMC10CG300F50NT/24709939"
