Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings","URL"
"https://www.koaspeer.com/pdfs/RK73B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/RK73B-0603%281608%29%3B%3B1%2C6x0%2C8x0%2C55.JPG","2019-RK73B1JTTDB102JTR-ND,2019-RK73B1JTTDB102JCT-ND,2019-RK73B1JTTDB102JDKR-ND","RK73B1JTTDB102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RESISTOR","22.081","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73B","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B1JTTDB102J/21681292"
"https://www.koaspeer.com/pdfs/RK73B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/KOA-Speer-RN73H-1206-%283216-Metric%29.jpg","2019-RK73B2BTTDD102JTR-ND,2019-RK73B2BTTDD102JCT-ND,2019-RK73B2BTTDD102JDKR-ND","RK73B2BTTDD102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RESISTOR","9.955","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73B","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B2BTTDD102J/21681209"
"https://www.seielect.com/catalog/SEI-RMEF_RMEP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6808/RMEFseries_0805-2012.jpg","738-RMEF0805JT1K00TR-ND,738-RMEF0805JT1K00CT-ND,738-RMEF0805JT1K00DKR-ND","RMEF0805JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/8W 0805","5.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMEF","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMEF0805JT1K00/16839805"
"https://www.koaspeer.com/pdfs/RK73B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/696/KOA-Speer-RN73H-1206-%283216-Metric%29.jpg","2019-RK73B2BTTED102JTR-ND,2019-RK73B2BTTED102JCT-ND,2019-RK73B2BTTED102JDKR-ND","RK73B2BTTED102J","KOA Speer Electronics, Inc.","KOA Speer Electronics, Inc.","RESISTOR","4.905","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RK73B","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-","-","https://www.digikey.be/en/products/detail/koa-speer-electronics-inc/RK73B2BTTED102J/21679451"
"https://yageogroup.com/content/datasheet/asset/file/PYU-AC_51_ROHS_L","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4205/AC-Series--SMD-Chip-Resistor.jpg","13-AC0402JR-131KLTR-ND,13-AC0402JR-131KLCT-ND,13-AC0402JR-131KLDKR-ND","AC0402JR-131KL","YAGEO","YAGEO","RES 1K OHM 5% 1/16W 0402","99.660","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AC0402JR-131KL/16990476"
"https://www.vishay.com/docs/20132/rca-sre3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7218/MFG_RCA-SR.jpg","541-RCA04021K00JNEDSRTR-ND,541-RCA04021K00JNEDSRCT-ND,541-RCA04021K00JNEDSRDKR-ND","RCA04021K00JNEDSR","Vishay Dale","Vishay Dale","RCA0402-SR 200 1K0 5% ET7 E3","19.885","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA-SR e3","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/RCA04021K00JNEDSR/27687778"
"https://www.seielect.com/catalog/SEI-RMCF_RMCP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/639/0805-RMCF-Series.jpg","738-RMCF0805JG1K00TR-ND,738-RMCF0805JG1K00CT-ND","RMCF0805JG1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/8W 0805","9.916","0.08","0","1","Tape & Reel (TR),Cut Tape (CT)","RMCF","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCF0805JG1K00/1711901"
"https://www.vishay.com/docs/20132/rca-sre3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7218/MFG_RCA-SR.jpg","541-RCA08051K00JNEASRTR-ND,541-RCA08051K00JNEASRCT-ND,541-RCA08051K00JNEASRDKR-ND","RCA08051K00JNEASR","Vishay Dale","Vishay Dale","RCA0805-SR 200 1K0 5% ET1 E3","9.470","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA-SR e3","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/RCA08051K00JNEASR/27687796"
"https://www.we-online.com/components/products/datasheet/560112116016.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5874/MFG_WRIS-RSKS.jpg","732-560112116016TR-ND,732-560112116016CT-ND,732-560112116016DKR-ND","560112116016","Würth Elektronik","Würth Elektronik","RES 1K OHM 5% 1/10W 0603","9.096","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","WRIS-RSKS","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Anti-Sulfur","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.024"" (0.60mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/würth-elektronik/560112116016/22230637"
"https://www.seielect.Com/catalog/SEI-RMCA.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8810/RMCA_0603-%281608-Metric%29.jpg","738-RMCA0603JT1K00-HPTR-ND,738-RMCA0603JT1K00-HPCT-ND,738-RMCA0603JT1K00-HPDKR-ND","RMCA0603JT1K00-HP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 0603 1 KOHM 5% 0.125W AUTO","4.970","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCA","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.020"" (0.50mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCA0603JT1K00-HP/27724710"
"https://www.seielect.Com/catalog/SEI-RMCA.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8810/RMCA_0805-%282012-Metric%29.jpg","738-RMCA0805JT1K00-HPTR-ND,738-RMCA0805JT1K00-HPCT-ND,738-RMCA0805JT1K00-HPDKR-ND","RMCA0805JT1K00-HP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 0805 1 KOHM 5% 0.25W AUTO","4.950","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCA","Active","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.026"" (0.65mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCA0805JT1K00-HP/27719119"
"https://www.seielect.Com/catalog/SEI-RMCA.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8810/RMCA_1206-%283216-Metric%29.jpg","738-RMCA1206JT1K00-HPTR-ND,738-RMCA1206JT1K00-HPCT-ND,738-RMCA1206JT1K00-HPDKR-ND","RMCA1206JT1K00-HP","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1206 1 KOHM 5% 0.5W AUTO","4.930","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCA","Active","1 kOhms","±5%","0.5W, 1/2W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","0.120"" L x 0.063"" W (3.05mm x 1.60mm)","0.028"" (0.70mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCA1206JT1K00-HP/27721541"
"https://yageogroup.com/content/datasheet/asset/file/PYU-AC_51_ROHS_L","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-AC0603JR-7W1KLTR-ND,13-AC0603JR-7W1KLCT-ND,13-AC0603JR-7W1KLDKR-ND","AC0603JR-7W1KL","YAGEO","YAGEO","RES 1K OHM 5% 1/5W 0603","4.660","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AC","Active","1 kOhms","±5%","0.2W, 1/5W","Thick Film","Automotive AEC-Q200, Moisture Resistant","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AC0603JR-7W1KL/17010728"
"https://www.niccomp.com/wp-content/uploads/catalog/nrc.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5378/MFG_nrc.jpg","4988-NRC10J102TRFTR-ND,4988-NRC10J102TRFCT-ND,4988-NRC10J102TRFDKR-ND","NRC10J102TRF","NIC Components Corp","NIC Components Corp","RES SMT08051K","71.945","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NRC","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/nic-components-corp/NRC10J102TRF/18895902"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-RM04J102CTTR-ND,4713-RM04J102CT-ND,4713-RM04J102CTDKR-ND","RM04J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES0402 5% 1K OHM","51.350","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM04J102CT/26766934"
"https://www.niccomp.com/wp-content/uploads/catalog/nrc.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5378/MFG_nrc.jpg","4988-NRC06J102TRFTR-ND,4988-NRC06J102TRFCT-ND,4988-NRC06J102TRFDKR-ND","NRC06J102TRF","NIC Components Corp","NIC Components Corp","RES SMT06031K","44.312","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NRC","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/nic-components-corp/NRC06J102TRF/18896076"
"https://www.niccomp.com/wp-content/uploads/catalog/nrc.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5378/MFG_nrc.jpg","4988-NRC04J102TRFTR-ND,4988-NRC04J102TRFCT-ND,4988-NRC04J102TRFDKR-ND","NRC04J102TRF","NIC Components Corp","NIC Components Corp","RES SMT04021K","40.821","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","NRC","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/nic-components-corp/NRC04J102TRF/18895947"
"-","-","4713-RM06J102CTTR-ND,4713-RM06J102CT-ND,4713-RM06J102CTDKR-ND","RM06J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES0603 5% 1K OHM","17.881","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM06J102CT/21802031"
"https://www.vishay.com/docs/20035/dcrcwe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2491/CRCW%200603%20%281608metric%29.jpg","541-2988-2-ND,541-2988-1-ND,541-2988-6-ND","CRCW06031K00JNEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/8W 0603","13.034","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","D/CRCW e3","Discontinued at DigiKey","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.061"" L x 0.033"" W (1.55mm x 0.85mm)","0.020"" (0.50mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW06031K00JNEB/5071174"
"-","-","4713-RM02J102CTTR-ND,4713-RM02J102CT-ND,4713-RM02J102CTDKR-ND","RM02J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES0201 5% 1K OHM","11.690","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","-","±200ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM02J102CT/26525704"
"https://www.vishay.com/docs/20035/dcrcwe3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/541_CRCW-0805-%282125metric%29.jpg","541-CRCW08051K00JNEBTR-ND,541-CRCW08051K00JNEBCT-ND,541-CRCW08051K00JNEBDKR-ND","CRCW08051K00JNEB","Vishay Dale","Vishay Dale","RES SMD 1K OHM 5% 1/4W 0805","8.410","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","D/CRCW e3","Discontinued at DigiKey","1 kOhms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/vishay-dale/CRCW08051K00JNEB/5074061"
"https://calchip.com/wp-content/uploads/2023/05/rm_series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-RM10J102CTTR-ND,4713-RM10J102CT-ND,4713-RM10J102CTDKR-ND","RM10J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","RES0805 5% 1K OHM","4.875","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RM","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/RM10J102CT/27569284"
"https://yageogroup.com/content/datasheet/asset/file/PYU-RC_51_ROHS_P","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0805-%282012-metric%29.jpg","YAG1331TR-ND,YAG1331CT-ND,YAG1331DKR-ND","RC0805JR-071KP","YAGEO","YAGEO","RES 1K OHM 5% 1/8W 0805","174","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_P","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","-","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","7C1 RoHS w/out Exemption (100% Pb-Free)","https://www.digikey.be/en/products/detail/yageo/RC0805JR-071KP/4935346"
"https://yageogroup.com/content/Resource%20Library/Datasheet/PYU-AF_51_ROHS_L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","13-AF0402JR-071KLTR-ND,13-AF0402JR-071KLCT-ND,13-AF0402JR-071KLDKR-ND","AF0402JR-071KL","YAGEO","YAGEO","RES SMD 1K OHM 5% 1/16W 0402","144","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AF","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.015"" (0.37mm)","2","-","-","https://www.digikey.be/en/products/detail/yageo/AF0402JR-071KL/5900732"
"https://www.vishay.com/docs/20132/rca-sre3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7218/MFG_RCA-SR.jpg","541-RCA02011K00JNEDSRTR-ND,541-RCA02011K00JNEDSRCT-ND,541-RCA02011K00JNEDSRDKR-ND","RCA02011K00JNEDSR","Vishay Dale","Vishay Dale","RCA0201-SR 200 1K0 5% ET7 E3","10.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA-SR e3","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/RCA02011K00JNEDSR/27687744"
"https://www.vishay.com/docs/20132/rca-sre3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7218/MFG_RCA-SR.jpg","541-RCA06031K00JNEASRTR-ND,541-RCA06031K00JNEASRCT-ND,541-RCA06031K00JNEASRDKR-ND","RCA06031K00JNEASR","Vishay Dale","Vishay Dale","RCA0603-SR 200 1K0 5% ET1 E3","10.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RCA-SR e3","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.061"" L x 0.033"" W (1.55mm x 0.85mm)","0.020"" (0.50mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/RCA06031K00JNEASR/27687807"
"https://www.vishay.com/docs/20131/crcw0201ate3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7172/MFG_Vishay-CRCW.jpg","541-CRCW02011K00JNEDATTR-ND,541-CRCW02011K00JNEDATCT-ND,541-CRCW02011K00JNEDATDKR-ND","CRCW02011K00JNEDAT","Vishay Dale","Vishay Dale","CRCW0201-AT 200 1K0 5% ET7 E3","7.566","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CRCW0201-AT e3","Active","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","AEC-Q200","https://www.digikey.be/en/products/detail/vishay-dale/CRCW02011K00JNEDAT/27381560"
"https://calchip.com/wp-content/uploads/2024/10/CAS-SERIES-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-CAS04J102CTTR-ND,4713-CAS04J102CT-ND,4713-CAS04J102CTDKR-ND","CAS04J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","ANTISULF RES0402 5% 1K OHM","10.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CAS","Active","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/CAS04J102CT/25845857"
"https://calchip.com/wp-content/uploads/2024/10/CAS-SERIES-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/MFG_RM-.jpg","4713-CAS06J102CTTR-ND,4713-CAS06J102CT-ND,4713-CAS06J102CTDKR-ND","CAS06J102CT","Cal-Chip Electronics, Inc.","Cal-Chip Electronics, Inc.","ANTISULF RES0603 5% 1K OHM","5.000","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CAS","Active","1 kOhms","±5%","0.1W, 1/10W","Thick Film","Anti-Sulfur, Automotive AEC-Q200","±100ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-","https://www.digikey.be/en/products/detail/cal-chip-electronics-inc/CAS06J102CT/25963803"
"https://www.seielect.com/catalog/SEI-RMCS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/487/Stackpole-RMCS-0805.jpg","738-RMCS0805JT1K00TR-ND,738-RMCS0805JT1K00CT-ND,738-RMCS0805JT1K00DKR-ND","RMCS0805JT1K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1K OHM 5% 1/8W 0805","0","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RMCS","Active","1 kOhms","±5%","0.125W, 1/8W","Thick Film","Anti-Sulfur","±100ppm/°C","-55°C ~ 155°C","0805 (2012 Metric)","0805","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)","2","-","-","https://www.digikey.be/en/products/detail/stackpole-electronics-inc/RMCS0805JT1K00/6267399"
"https://yageogroup.com/content/datasheet/asset/file/YAGEO-MCF_DATASHEET","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/MCP100JR-1K.jpg","13-MCF25SJR-1KTR-ND,13-MCF25SJR-1KCT-ND,13-MCF25SJR-1KDKR-ND","MCF25SJR-1K","YAGEO","YAGEO","RES SMD 1K OHM 5% 1/4W MELF","0","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCF","Active","1 kOhms","±5%","0.25W, 1/4W","Carbon Film","-","0/ -350ppm/°C","-55°C ~ 155°C","MELF, 0204","MELF","0.055"" Dia x 0.138"" L (1.40mm x 3.50mm)","-","2","-","-","https://www.digikey.be/en/products/detail/yageo/MCF25SJR-1K/2169123"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1069/MCR006YRT_SeriesSpec.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1061/Rohm-MCR006YRTJ000.jpg","RHM1.0KCCTR-ND,RHM1.0KCCCT-ND,RHM1.0KCCDKR-ND","MCR006YRTJ102","Rohm Semiconductor","Rohm Semiconductor","RES SMD 1K OHM 5% 1/20W 0201","0","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCR","Discontinued at DigiKey","1 kOhms","±5%","0.05W, 1/20W","Thick Film","Automotive AEC-Q200","±250ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/MCR006YRTJ102/2796223"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1136/MCR01MRT_SeriesSpec.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/667/MCR006.jpg","RHM1.0KCETR-ND,RHM1.0KCECT-ND,RHM1.0KCEDKR-ND","MCR01MRTJ102","Rohm Semiconductor","Rohm Semiconductor","RES SMD 1K OHM 5% 1/16W 0402","0","0.08","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MCR","Discontinued at DigiKey","1 kOhms","±5%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-","-","https://www.digikey.be/en/products/detail/rohm-semiconductor/MCR01MRTJ102/2796260"
